,anime_id,name,genre,type,episodes,rating,members
10831,22709,Zettai Zetsumei Dangerous Jiisan (2005),"Comedy, Kids",TV,19.0,7.0,66
10832,23315,Zettai Zetsumei Dangerous Jiisan Special-ban,"Comedy, Kids",Special,1.0,6.8,57
10833,31698,Zhan Long Si Qu,"Cars, Kids",TV,64.0,4.8,67
10834,33339,Zhongguo Jingqi Xiansheng,"Comedy, Supernatural, Thriller",ONA,63.0,6.96,386
10835,11093,Ziggy: Soreyuke! R&amp;R Band,"Adventure, Music, Mystery",Movie,1.0,6.45,123
10836,31427,Zinba,"Action, Adventure, Comedy, Demons, Magic, Super Power",TV,52.0,7.17,172
10837,32733,ZIP! x Peeping Life TV: Cool Japan Saizensen,"Comedy, Slice of Life",ONA,5.0,5.38,60
10838,19717,Zoku Naniwa Yuukyouden,"Action, Comedy",OVA,1.0,5.1,78
10839,12759,Zoku Zoku Mura no Obaketachi,Fantasy,OVA,12.0,6.33,76
10840,32557,Zombie Clay Animation: I&#039;m Stuck!!,"Comedy, Horror",ONA,4.0,4.33,72
10841,30089,Zombie Clay Animation: Life of the Dead,"Comedy, Horror",OVA,4.0,4.95,125
10842,30090,Zombie Ehon,Comedy,ONA,1.0,3.54,86
10843,13167,Zoobles!,Kids,TV,26.0,5.57,109
10844,11097,Zou no Inai Doubutsuen,Drama,Movie,1.0,6.07,85
10845,11095,Zouressha ga Yatte Kita,Adventure,Movie,1.0,6.06,78
10846,7808,Zukkoke Knight: Don De La Mancha,"Adventure, Comedy, Historical, Romance",TV,23.0,6.47,172
10847,28543,Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,"Drama, Kids",OVA,1.0,5.83,50
10848,18967,Zukkoke Sannin-gumi: Zukkoke Jikuu Bouken,"Comedy, Historical, Sci-Fi",OVA,1.0,6.13,76
10849,13455,Zumomo to Nupepe,Comedy,TV,32.0,7.0,120
10850,34096,Gintama (2017),"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,inf,8.99,13383
10851,34134,One Punch Man 2,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",TV,inf,7.45,90706
10852,30484,Steins;Gate 0,"Sci-Fi, Thriller",TV,inf,8.52,60999
10853,25777,Shingeki no Kyojin Season 2,"Action, Drama, Fantasy, Shounen, Super Power",TV,inf,8.5,170054
10854,34437,Code Geass: Fukkatsu no Lelouch,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",Movie,inf,7.92,22748
10855,33486,Boku no Hero Academia 2nd Season,"Action, Comedy, School, Shounen, Super Power",TV,inf,8.18,46892
10856,32937,Kono Subarashii Sekai ni Shukufuku wo! 2,"Adventure, Comedy, Fantasy, Magic, Supernatural",TV,inf,8.28,54069
10857,33506,Ao no Exorcist: Kyoto Fujouou-hen,"Action, Demons, Fantasy, Shounen, Supernatural",TV,inf,7.37,45127
10858,33417,Super Lovers 2,"Comedy, Drama, Romance, Shounen Ai",TV,inf,7.18,12022
10859,30727,Saenai Heroine no Sodatekata ♭,"Comedy, Ecchi, Harem, Romance, School",TV,inf,7.78,22890
10860,33352,Violet Evergarden,"Drama, Fantasy",Movie,inf,8.96,20564
10861,33248,K: Seven Stories,"Action, Drama, Super Power, Supernatural",Movie,inf,7.4,22133
10862,31765,Sword Art Online Movie: Ordinal Scale,"Action, Adventure, Fantasy, Game, Romance",Movie,1.0,7.58,50944
10863,32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"Action, Adventure, Comedy, Fantasy",TV,inf,7.05,12406
10864,33487,Masamune-kun no Revenge,"Comedy, Harem, Romance, School, Shounen",TV,inf,6.75,20776
10865,33047,Fate/Extra Last Encore,"Action, Fantasy, Magic",TV,inf,6.28,12653
10866,31783,Yowamushi Pedal: New Generation,"Comedy, Drama, Shounen, Sports",TV,inf,7.66,9037
10867,34451,Kekkai Sensen &amp; Beyond,"Action, Fantasy, Super Power, Supernatural, Vampire",TV,inf,7.82,14124
10868,25537,Fate/stay night Movie: Heaven&#039;s Feel,"Action, Fantasy, Magic, Supernatural",Movie,1.0,8.2,53365
10869,33743,Fuuka,"Drama, Ecchi, Music, Romance, School, Shounen",TV,inf,6.51,9854
10870,33845,Free! (Shinsaku),"School, Sports",TV,inf,7.35,8666
10871,33674,No Game No Life Movie,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural",Movie,1.0,8.23,32041
10872,33489,Little Witch Academia (TV),"Adventure, Comedy, Fantasy, Magic, School",TV,inf,7.83,23398
10873,32949,Kuzu no Honkai,"Drama, Romance, School, Seinen",TV,inf,7.2,20941
10874,30485,ChäoS;Child,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,inf,6.34,19590
10875,32901,Eromanga-sensei,"Comedy, Drama, Romance",TV,inf,6.4,8449
10876,34055,Berserk (2017),"Action, Adventure, Demons, Drama, Fantasy, Horror, Magic, Military, Romance, Supernatural",TV,inf,6.57,13463
10877,34176,Zero kara Hajimeru Mahou no Sho,"Action, Fantasy",TV,inf,7.07,7716
10878,33010,FLCL (TV),"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",TV,inf,6.39,13008
10879,31537,Shingeki no Bahamut: Manaria Friends,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,inf,6.66,9939
10880,31931,Full Metal Panic! IV,"Action, Mecha, Military",TV,inf,7.59,5098
10881,31629,Granblue Fantasy The Animation,Fantasy,TV,inf,6.65,9867
10882,33018,Touken Ranbu,"Action, Fantasy",TV,inf,6.73,12012
10883,29643,6HP (Six Hearts Princess),Magic,TV,inf,5.92,1687
10884,33337,ACCA: 13-ku Kansatsu-ka,"Drama, Police",TV,inf,7.67,7403
10885,34051,Akiba&#039;s Trip The Animation,"Action, Adventure, Ecchi, Supernatural",TV,inf,6.52,5889
10886,33839,Alice in Deadly School,"Comedy, School, Shounen",TV,inf,5.23,1648
10887,34350,Alice to Zouroku,"Adventure, Mystery, Seinen",TV,inf,7.11,515
10888,33818,Amanchu! Special,"Comedy, School, Slice of Life",Special,1.0,7.38,3303
10889,34465,Ao no Exorcist OVA,"Action, Demons, Fantasy, Shounen, Supernatural",OVA,1.0,7.12,7013
10890,33820,Ao Oni The Animation (Movie),Horror,Movie,inf,4.15,1416
10891,33564,Armed Blue: Gunvolt,"Action, Sci-Fi, Super Power",OVA,inf,5.64,2549
10892,33371,Atom: The Beginning,"Action, Mecha, Sci-Fi, Seinen",TV,inf,6.83,931
10893,32878,ēlDLIVE,"Action, Sci-Fi, Space",TV,inf,6.13,6943
10894,33573,BanG Dream!,Music,TV,inf,6.97,1953
10895,31853,Biohazard: Vendetta,"Action, Horror, Sci-Fi",Movie,1.0,7.0,2290
10896,32086,Blame! Movie,"Action, Drama, Mecha, Psychological, Sci-Fi, Seinen",Movie,inf,7.06,3251
10897,33071,Bungou Stray Dogs OVA,"Mystery, Seinen, Supernatural",OVA,1.0,7.66,8350
10898,33475,Busou Shoujo Machiavellianism,"Action, School, Shounen",TV,inf,6.91,1896
10899,33354,Cardcaptor Sakura: Clear Card-hen,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo",TV,inf,7.65,6737
10900,9488,Cencoroll 2,"Action, Sci-Fi",Movie,1.0,7.23,15181
10901,34525,Centaur no Nayami,"Comedy, Fantasy, Slice of Life, Supernatural",TV,inf,6.45,108
10902,28833,Chain Chronicle: Haecceitas no Hikari,"Action, Adventure, Fantasy, Magic, Shounen",TV,12.0,6.59,5678
10903,33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1.0,7.03,2069
10904,33730,Chain Chronicle: Haecceitas no Hikari Part 3,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1.0,7.04,1861
10905,34088,Chiruran: Nibun no Ichi,"Action, Historical",TV,inf,5.64,1036
10906,32830,Chou Shounen Tanteidan Neo,Mystery,TV,inf,5.17,442
10907,34257,Cinderella Girls Gekijou,"Comedy, Slice of Life",TV,inf,6.53,2479
10908,32407,Clockwork Planet,"Fantasy, Sci-Fi",TV,inf,6.45,3999
10909,32152,Closers: Side Blacklambs,"Fantasy, Game",ONA,12.0,6.35,2306
10910,31456,Code:Realize: Sousei no Himegimi,"Adventure, Fantasy, Romance, Shoujo",TV,inf,6.65,4017
10911,34244,Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,"Comedy, Kids, Shounen",Movie,1.0,6.89,151
10912,34346,Dam Keeper no Nakama-tachi,Fantasy,ONA,10.0,6.93,70
10913,34008,Days OVA,"School, Shounen, Sports",OVA,2.0,6.91,3156
10914,34497,Death March kara Hajimaru Isekai Kyousoukyoku,Fantasy,TV,inf,6.48,240
10915,33988,Demi-chan wa Kataritai,"Comedy, Fantasy, School, Seinen",TV,inf,7.57,6252
10916,34430,Detective Conan Movie 21: Deep Red Love Letter,"Action, Drama, Historical, Mystery, Police, Romance",Movie,1.0,7.67,1997
10917,32271,Dies Irae,"Action, Magic, Super Power",TV,inf,5.38,5363
10918,34299,Digimon Adventure tri. 4: Soushitsu,"Action, Adventure, Comedy, Drama",Movie,1.0,7.29,6529
10919,33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1.0,7.38,172
10920,31678,Dragon Nest: Throne of Elves,"Action, Adventure, Fantasy, Magic",Movie,1.0,7.28,1466
10921,32212,Ensemble Stars!,"Music, Shoujo",TV,inf,6.91,3317
10922,34208,Escha Chron,Sci-Fi,TV,inf,6.42,797
10923,3786,Evangelion: 3.0+1.0,"Action, Mecha, Sci-Fi",Movie,1.0,8.66,66600
10924,30778,Fairy Tail Movie 2,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1.0,7.53,16446
10925,34321,Fate/Grand Order: First Order,"Action, Fantasy, Magic, Supernatural",Special,1.0,6.74,5005
10926,34100,Fate/kaleid liner Prisma☆Illya Movie,"Action, Comedy, Fantasy, Magic",Movie,1.0,7.95,7373
10927,33049,Fate/stay night Movie: Heaven&#039;s Feel 2,"Action, Fantasy, Magic, Supernatural",Movie,1.0,8.54,10067
10928,33050,Fate/stay night Movie: Heaven&#039;s Feel 3,"Action, Fantasy, Magic, Supernatural",Movie,1.0,8.72,4282
10929,34338,Finis,"Drama,Fantasy",TV,inf,6.93,208
10930,34332,Flying Babies,"Comedy,Slice of Life",TV,inf,7.52,22
10931,34427,Frame Arms Girl,Mecha,TV,inf,6.39,258
10932,33203,Fukumenkei Noise,"Music, Romance, Shoujo",TV,inf,6.98,2127
10933,33731,Gabriel DropOut,"Comedy, School, Shounen, Supernatural",TV,inf,7.46,4139
10934,33457,Gakuen Handsome Special,"Comedy, Parody, School, Shounen Ai",Special,1.0,5.49,751
10935,34280,Gamers!,"Comedy, Romance, School",TV,inf,8.52,1045
10936,32455,Gekidol,Music,TV,inf,8.66,586
10937,32936,Gin no Guardian,"Adventure, Fantasy",TV,inf,6.23,2462
10938,31433,Ginga Eiyuu Densetsu (2017),"Action, Drama, Military, Sci-Fi, Space",Movie,inf,7.4,3969
10939,28613,Ginga Jinpuu Jinraiger,"Action, Adventure, Mecha",Movie,inf,7.56,627
10940,33783,Godzilla,"Action, Adventure, Fantasy, Sci-Fi",Movie,inf,6.46,1022
10941,34279,Grancrest Senki,"Action, Fantasy",TV,inf,6.91,360
10942,23279,Gyakusatsu Kikan,"Psychological, Sci-Fi",Movie,1.0,7.15,12529
10943,33378,Haikara-san ga Tooru Movie,"Comedy, Historical, Romance, Shoujo",Movie,1.0,7.49,890
10944,34403,Hajimete no Gal,"Comedy, Ecchi, Romance, School, Shounen",TV,inf,6.29,1408
10945,34016,Hatsukoi Monster OVA,"Comedy, Romance, School, Shoujo",OVA,1.0,6.02,2673
10946,34125,High School Fleet OVA,"Action, Military, School",OVA,1.0,7.23,3857
10947,21877,High Score Girl,"Comedy, Romance, School, Seinen",TV,inf,7.8,2670
10948,33948,Hinako Note,"Comedy, Slice of Life",TV,inf,6.77,909
10949,33204,Hirune Hime: Shiranai Watashi no Monogatari,"Drama, Mecha",Movie,1.0,6.88,4186
10950,33797,ID-0,Mecha,OVA,inf,6.55,292
10951,34028,Idol Jihen,Music,TV,inf,5.67,872
10952,33899,IDOLiSH7,"Music, Shoujo",TV,inf,6.65,1048
10953,33733,Inazuma Eleven: Ares no Tenbin,Sports,TV,inf,6.67,1984
10954,33027,Infini-T Force,"Action, Seinen, Super Power",TV,inf,6.43,503
10955,34012,Isekai Shokudou,"Comedy, Fantasy, Mystery",TV,inf,5.86,749
10956,33012,Island,"Drama, Sci-Fi",TV,inf,6.32,1659
10957,33840,Kabukibu!,School,TV,inf,6.62,995
10958,33532,Kaitou Tenshi Twin Angel (TV),Magic,TV,inf,5.93,698
10959,34198,Kamisama Minarai: Himitsu no Cocotama Movie,"Fantasy, Kids, Magic",Movie,1.0,6.34,64
10960,33089,Kemono Friends,"Adventure, Comedy",TV,inf,7.54,572
10961,32133,Kemushi no Boro,Kids,Movie,1.0,6.61,286
10962,34032,King of Prism: Pride the Hero,"Music, Shoujo, Sports",Movie,1.0,6.89,620
10963,33191,Kishibe Rohan wa Ugokanai,"Action, Adventure, Mystery, Supernatural",OVA,inf,7.62,2607
10964,31758,Kizumonogatari III: Reiketsu-hen,"Action, Mystery, Supernatural, Vampire",Movie,1.0,8.81,27504
10965,34104,Knight&#039;s &amp; Magic,"Action, Fantasy, Mecha, School",TV,inf,7.09,887
10966,33206,Kobayashi-san Chi no Maid Dragon,"Comedy, Fantasy, Slice of Life",TV,inf,8.0,5765
10967,33519,Koutetsujou no Kabaneri Soushuuhen 1: Tsudou Hikari,"Action, Drama, Fantasy, Horror",Movie,1.0,7.52,8961
10968,33520,Koutetsujou no Kabaneri Soushuuhen 2: Moeru Inochi,"Action, Drama, Fantasy, Horror",Movie,1.0,7.53,8986
10969,31658,Kuroko no Basket: Last Game,"School, Shounen, Sports",Movie,1.0,8.08,15817
10970,31812,Kuroshitsuji Movie: Book of the Atlantic,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",Movie,1.0,8.25,20335
10971,34106,Kyoukai no Rinne (TV) 3rd Season,"Comedy, Romance, School, Shounen, Supernatural",TV,inf,7.06,3628
10972,34021,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,"Action, Adventure, Comedy, Drama",Movie,1.0,7.86,785
10973,17947,Mahou Shoujo Lyrical Nanoha Reflection,"Action, Comedy, Drama, Magic, Super Power",Movie,1.0,7.44,4772
10974,32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,"Action, Magic, Romance, School, Sci-Fi, Supernatural",Movie,1.0,7.46,13884
10975,33788,Marginal#4: Kiss kara Tsukuru Big Bang,"Music, Shoujo",TV,inf,6.69,1766
10976,33737,Megaton-kyuu Musashi,"Mecha, School",TV,inf,6.19,173
10977,31422,Minami Kamakura Koukou Joshi Jitensha-bu,"School, Shounen, Sports",TV,inf,6.3,2216
10978,30448,Mirai Arise,Sci-Fi,TV,inf,6.81,4044
10979,34391,Mobile Suit Gundam Thunderbolt 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",ONA,inf,7.26,2040
10980,34223,Mori no Yousei: Kinoko no Musume,"Fantasy, Music",TV,inf,3.27,149
10981,34383,Netsuzou TRap,"Drama, Shoujo Ai",TV,inf,5.35,1783
10982,34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...","Comedy, Slice of Life",OVA,1.0,7.41,10823
10983,33850,Nil Admirari no Tenbin: Teito Genwaku Kitan,"Fantasy,Romance",TV,inf,6.64,233
10984,32447,Nora to Oujo to Noraneko Heart,"Comedy, Ecchi",TV,inf,5.38,2181
10985,34148,Nyanko Days,"Comedy, Slice of Life",TV,inf,6.61,1335
10986,33983,Onihei,"Historical, Seinen",TV,13.0,7.31,1716
10987,33949,Oshiete! Galko-chan (OVA),"Comedy, School, Slice of Life",OVA,1.0,7.09,5179
10988,34262,Oushitsu Kyoushi Haine,"Comedy, Historical, Shounen",TV,inf,7.47,321
10989,34161,Overlord Movie,"Action, Adventure, Fantasy, Game, Magic, Supernatural",Movie,1.0,7.6,16008
10990,33185,Peace Maker Kurogane (Shinsaku),"Action, Comedy, Historical, Samurai, Shounen",Movie,inf,7.92,939
10991,33447,Piace: Watashi no Italian,"Comedy, Slice of Life",TV,inf,5.87,1262
10992,30695,Pop in Q,"Fantasy, Music",Movie,1.0,6.25,5207
10993,24023,Project758,Drama,TV,inf,8.66,455
10994,33391,Red Ash The Animation: Magicicada,"Action, Fantasy",Movie,1.0,5.59,370
10995,33019,Reikenzan: Hoshikuzu-tachi no Utage 2nd Season,"Comedy, Fantasy, Magic",TV,inf,6.89,4037
10996,32262,Renai Boukun,"Comedy, Romance, School, Supernatural",TV,inf,6.65,4558
10997,34348,Rescue Academia,Drama,Movie,inf,7.4,65
10998,32951,Rokudenashi Majutsu Koushi to Akashic Records,"Action, Fantasy, Magic, School",TV,inf,7.16,4174
10999,33726,Saiyuuki Reload Blast,"Action, Adventure, Comedy, Drama, Josei, Supernatural",TV,inf,7.21,1286
11000,34494,Sakura Quest,Comedy,TV,inf,7.39,1295
11001,34102,Sakurada Reset,"Mystery, School, Super Power, Supernatural",TV,inf,7.35,2076
11002,33889,Saredo Tsumibito wa Ryuu to Odoru,"Action, Drama, Fantasy, Sci-Fi",TV,inf,5.79,416
11003,34289,Schoolgirl Strikers: Animation Channel,"Action, School",TV,inf,5.71,1465
11004,33836,Seiren,School,TV,12.0,6.29,6809
11005,32836,Senki Zesshou Symphogear 4th Season,"Action, Music, Sci-Fi",TV,inf,7.59,1880
11006,32843,Senki Zesshou Symphogear 5th Season,"Action, Music, Sci-Fi",TV,inf,8.19,1556
11007,30736,Shingeki no Bahamut: Virgin Soul,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,24.0,7.43,20953
11008,33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,"Drama, Josei",TV,inf,8.75,8585
11009,33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,"Drama, Fantasy, Romance, Sci-Fi",TV,inf,7.69,251
11010,33834,Sin: Nanatsu no Taizai,"Ecchi, Fantasy",TV,inf,5.72,4496
11011,33362,Starmyu 2nd Season,"Music, School, Slice of Life",TV,inf,7.31,2504
11012,33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,"Comedy, Drama, Romance, School",Movie,1.0,7.06,10668
11013,33013,Super Lovers OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,1.0,7.32,5210
11014,27783,Sword Gai (TV),Seinen,TV,inf,5.77,6474
11015,34086,Tales of Zestiria the X (2017),"Action, Adventure, Fantasy",TV,12.0,7.32,10848
11016,33308,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,"Comedy, Mystery, Super Power",Special,1.0,6.72,610
11017,34177,Tenshi no 3P!,"Music, School, Slice of Life",TV,inf,6.63,359
11018,34449,THE REFLECTION,"Action, Super Power",TV,inf,5.12,242
11019,21305,Trick or Alice,Fantasy,OVA,inf,5.35,4481
11020,33581,Trinity Seven Movie: Eternity Library to Alchemic Girl,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen",Movie,1.0,7.26,19813
11021,34019,Tsugumomo,"Action, Comedy, Ecchi, School, Seinen, Supernatural",TV,inf,7.05,1303
11022,34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",Drama,Movie,1.0,6.08,531
11023,34076,Uchouten Kazoku 2,"Comedy, Drama, Fantasy, Slice of Life",TV,inf,8.11,5934
11024,33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",OVA,inf,7.65,2058
11025,33478,UQ Holder!,"Action, Fantasy, Magic, Sci-Fi, Shounen",TV,inf,6.91,2341
11026,32924,Urara Meirochou,"Comedy, Seinen, Slice of Life",TV,inf,7.12,4305
11027,34522,"Wake Up, Girls! Shin Shou","Drama, Music",TV,inf,6.53,381
11028,34467,Yami Shibai 4th Season,"Dementia, Horror, Supernatural",TV,inf,5.76,1838
11029,32615,Youjo Senki,"Magic, Military",TV,inf,7.97,6652
11030,32222,Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!,"Comedy, Kids, Supernatural",Movie,1.0,6.18,237
11031,34471,Youkai Watch Movie 4,"Comedy, Kids, Supernatural",Movie,1.0,6.79,169
11032,34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,"Drama, Fantasy, Magic, Slice of Life",TV,6.0,7.67,2593
11033,34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,"Drama, Fantasy, Magic, Slice of Life",TV,6.0,7.66,4439
11034,33035,Yuyushiki Special,"Comedy,Slice of Life",Special,1.0,7.31,2294
11035,11879,Oni Chichi: Re-born,Hentai,OVA,2.0,7.89,14342
11036,29575,Mankitsu Happening,Hentai,OVA,4.0,7.83,8510
11037,15843,Koiito Kinenbi The Animation,Hentai,OVA,2.0,7.75,6940
11038,21097,Oni Chichi: Rebuild,Hentai,OVA,3.0,7.75,9825
11039,2238,Fuyu no Semi,"Drama, Historical, Romance, Samurai, Yaoi",OVA,3.0,7.74,12270
11040,10779,Eroge! H mo Game mo Kaihatsu Zanmai,Hentai,OVA,6.0,7.68,20316
11041,10380,Oni Chichi: Re-birth,Hentai,OVA,1.0,7.65,14925
11042,25345,Rance 01: Hikari wo Motomete The Animation,"Fantasy, Hentai, Magic",OVA,4.0,7.61,6158
11043,22069,Swing Out Sisters (2014),Hentai,OVA,1.0,7.61,5099
11044,8634,Koisuru Boukun,"Comedy, Romance, Yaoi",OVA,2.0,7.59,31195
11045,12375,Maki-chan to Nau.,Hentai,OVA,4.0,7.57,9650
11046,3559,Stringendo: Angel-tachi no Private Lesson,Hentai,OVA,12.0,7.55,7713
11047,32587,Shoujo Ramune,Hentai,OVA,2.0,7.54,2811
11048,21829,Fella Pure: Mitarashi-san Chi no Jijou The Animation,Hentai,OVA,1.0,7.52,6648
11049,15537,Tsugou no Yoi Sexfriend?,Hentai,OVA,4.0,7.51,6866
11050,11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,"Action, Fantasy, Hentai",OVA,4.0,7.49,10450
11051,24641,Baku Ane: Otouto Shibocchau zo! The Animation,Hentai,OVA,1.0,7.47,7672
11052,6893,Oni Chichi,Hentai,OVA,2.0,7.47,23605
11053,2798,Hatsu Inu The Animation,Hentai,OVA,2.0,7.46,14076
11054,10048,Fuyu no Semi: Tokubetsu Henshuuhan,"Action, Drama, Historical, Military, Samurai, Yaoi",OVA,1.0,7.44,2322
11055,7411,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,"Harem, Hentai",OVA,3.0,7.44,14138
11056,32355,Toshi Densetsu Series,Hentai,OVA,inf,7.44,4447
11057,5959,Mizugi Kanojo: The Animation,Hentai,OVA,4.0,7.42,8649
11058,22429,Itadaki! Seieki♥,"Hentai, Supernatural",OVA,1.0,7.4,7685
11059,7748,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,"Hentai, School, Yuri",OVA,1.0,7.4,24288
11060,719,Ai no Kusabi,"Drama, Romance, Sci-Fi, Yaoi",OVA,2.0,7.37,20964
11061,9322,HHH Triple Ecchi,Hentai,OVA,4.0,7.37,11206
11062,5774,Seitokaichou ni Chuukoku,"Comedy, Drama, Romance, School, Yaoi",OVA,2.0,7.36,23730
11063,4502,Stringendo+Accelerando Ultimatum Sera,Hentai,OVA,3.0,7.36,7634
11064,20377,Dorei Usagi to Anthony The Animation,Hentai,OVA,1.0,7.34,3836
11065,20801,Koakuma Kanojo The Animation,"Hentai, School, Supernatural",OVA,2.0,7.34,6680
11066,33322,JK Bitch ni Shiboraretai,Hentai,OVA,inf,7.33,2600
11067,31886,Dropout,Hentai,OVA,inf,7.32,3515
11068,18655,Koikishi Purely☆Kiss The Animation,Hentai,OVA,2.0,7.32,5320
11069,8110,Fukubiki! Triangle: Miharu After,Hentai,OVA,2.0,7.31,8450
11070,14991,Harem Time The Animation,"Harem, Hentai",OVA,2.0,7.31,7256
11071,13221,Kyonyuu Fantasy,"Demons, Fantasy, Harem, Hentai, Supernatural",OVA,2.0,7.31,8854
11072,3918,Resort Boin,Hentai,OVA,3.0,7.31,9654
11073,5097,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,Hentai,OVA,2.0,7.29,8112
11074,3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,Hentai,OVA,2.0,7.29,7218
11075,3220,Kanashimi no Belladonna,"Drama, Hentai",Movie,1.0,7.28,6599
11076,31789,Oni Chichi: Vacation,Hentai,OVA,inf,7.28,3259
11077,16474,Soushisouai Note The Animation,Hentai,OVA,2.0,7.28,3189
11078,15097,Tropical Kiss,Hentai,OVA,3.0,7.28,8884
11079,28779,Futabu!!,"Hentai, School, Yuri",OVA,2.0,7.28,4447
11080,29083,Lovely x Cation The Animation,Hentai,OVA,2.0,7.27,3348
11081,12143,Swing Out Sisters,Hentai,OVA,1.0,7.26,5950
11082,30614,Ane Yome Quartet,Hentai,OVA,2.0,7.25,3921
11083,30243,Gakuen de Jikan yo Tomare,Hentai,OVA,4.0,7.25,5163
11084,3210,Ikoku Irokoi Romantan,"Comedy, Romance, Yaoi",OVA,2.0,7.25,24223
11085,18691,Joshikousei no Koshitsuki,Hentai,OVA,6.0,7.25,4748
11086,8291,Ojousama wa H ga Osuki: The Animation,Hentai,OVA,2.0,7.25,5036
11087,30891,Oni Chichi: Refresh♥,Hentai,OVA,inf,7.25,4433
11088,30702,Victorian Maid Maria no Houshi,Hentai,OVA,1.0,7.25,2453
11089,32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,Hentai,OVA,4.0,7.24,3965
11090,10419,Menkui!,Hentai,OVA,2.0,7.24,4954
11091,10683,Tentacle and Witches,"Hentai, Magic, Supernatural",OVA,4.0,7.24,6420
11092,3939,Kafun Shoujo Chuuihou! The Animation,Hentai,OVA,4.0,7.23,6991
11093,2372,Enbo,"Drama, Hentai",OVA,6.0,7.22,8614
11094,29261,Genkaku Cool na Sensei ga Aheboteochi!,Hentai,OVA,2.0,7.22,2962
11095,28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Hentai,OVA,1.0,7.22,2935
11096,2135,"Sora no Iro, Mizu no Iro",Hentai,OVA,2.0,7.22,9633
11097,7053,Fault!!,Hentai,OVA,3.0,7.21,11055
11098,19051,Imouto Paradise! 2,Hentai,OVA,2.0,7.21,5600
11099,25667,Boy Meets Harem The Animation,"Harem, Hentai",OVA,1.0,7.2,4566
11100,21521,Futabu!,"Hentai, School, Yuri",OVA,2.0,7.2,7234
11101,32423,Pretty x Cation The Animation,Hentai,OVA,2.0,7.2,2636
11102,13057,Peace Hame!,Hentai,OVA,6.0,7.18,4430
11103,2867,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,Hentai,OVA,2.0,7.17,7709
11104,14127,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,Hentai,OVA,2.0,7.16,5018
11105,16472,Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,OVA,1.0,7.16,4210
11106,9311,Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu,Hentai,OVA,2.0,7.15,5091
11107,29808,Namaiki: Kissuisou e Youkoso! The Animation,Hentai,OVA,1.0,7.15,3475
11108,15291,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,"Parody, Yaoi",Special,2.0,7.14,3597
